gene_name,target_type,target_group,target_group_score_normalized,Disease
S100A6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
S100B,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
S100P,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
S1PR1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
S1PR2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SAA1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SACM1L,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SAE1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SAFB,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SAG,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SALL4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SAMHD1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SAP30,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SARDH,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SARS,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SART1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SASS6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SAT1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SAT2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SAV1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SC5D,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SCAMP2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SCD,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SCFD1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SCG3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SCLT1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SCMH1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SCN10A,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SCN1A,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SCN1B,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SCN2B,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SCN3A,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SCN3B,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SCN4A,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SCN4B,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SCNN1A,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SCNN1B,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SCNN1D,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SCNN1G,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SCP2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SCPEP1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SCT,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SCTR,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SDAD1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SDC1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SDC2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SDC3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SDC4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SDHA,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SDHB,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SDHC,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SDHD,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SDR16C5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SDS,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SDSL,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SEC24A,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SEC24B,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SEC24C,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SEC61A1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SEL1L,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SELENBP1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SELP,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SEMA3A,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SENP1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SENP6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SEPT1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SEPT10,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SEPT11,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SEPT12,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SEPT2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SEPT3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SEPT4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SEPT5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SEPT6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SEPT7,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SEPT8,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SEPT9,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SERPINA1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SERPINB10,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SERPINB13,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SERPINB3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SERPINB4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SERPINB6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SERPINB8,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SERPINB9,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SERPINC1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SERPIND1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SERPINE2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SERPINF2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SERPING1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SESN2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SET,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SETD2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SETD8,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SETDB1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SF3A1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SF3A2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SF3B1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SF3B2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SF3B3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SF3B4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SF3B5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SF3B6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SFN,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SFPQ,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SFTPB,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SFTPC,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SGIP1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SGK223,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SGK494,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SGMS1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SGMS2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SGOL1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SGPP1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SGPP2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SGSM1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SGSM2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SGTA,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SH2B1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SH2B2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SH2B3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SH2D1A,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SH2D2A,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SH3BP2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SH3BP5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SH3GL2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SH3GL3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SH3GLB1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SH3KBP1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SH3RF1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SHANK1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SHANK2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SHARPIN,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SHC1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SHC2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SHC3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SHC4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SHF,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SHH,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SHISA9,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SHMT1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SHOC2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SI,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SIAH1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SIAH2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SIK1B,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SIKE1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SIL1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SIN3A,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SIN3B,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SIRPA,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SIRT4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SIRT7,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SIVA1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SIX1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SIX3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SIX4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SKI,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SKIL,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SKIV2L2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SKP1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SKP2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLA,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLAMF1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC10A2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC12A1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC12A2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC12A4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC12A5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC12A6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC12A7,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC16A2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC16A3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC16A7,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC17A6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC17A7,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC17A8,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC18A1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC18A3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC1A1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC1A2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC1A3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC1A6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC22A7,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC25A20,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC25A31,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC25A4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC25A45,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC25A48,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC26A6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC27A1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC27A4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC29A1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC29A2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC2A14,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC2A2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC30A5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC30A6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC32A1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC34A1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC34A3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC36A2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC36A4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC38A1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC38A2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC38A3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC38A5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC3A2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC4A1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC4A4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC51A,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC51B,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC6A11,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC6A13,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC6A19,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC7A11,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC7A6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC7A7,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC7A8,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC9A1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC9A3R1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLC9A3R2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLCO1C1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLCO4A1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLIT2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLMAP,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLPI,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLU7,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLURP1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SLX4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMAD1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMAD4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMAD5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMAD6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMAD7,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMAD9,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMARCA1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMARCA2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMARCA4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMARCA5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMARCAL1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMARCB1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMARCC1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMARCC2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMARCD1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMARCD2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMARCD3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMARCE1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMC3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMC4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMC5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMC6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMG1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMG5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMG6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMIM3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMN2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMPD2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMPD3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMPD4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMUG1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMURF1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMURF2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMYD2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SMYD3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SNAI1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SNAI2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SNAP23,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SNAP25,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SNAPC4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SNCAIP,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SND1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SNF8,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SNIP1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SNRNP27,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SNRNP40,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SNRNP70,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SNRPA1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SNRPB,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SNRPC,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SNRPD1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SNRPD2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SNRPD3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SNRPE,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SNRPF,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SNRPG,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SNTA1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SNTB1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SNTB2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SNUPN,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SNW1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SNX2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SNX24,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SNX27,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SNX9,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SOAT2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SOCS1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SOCS3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SOCS5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SOD1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SOD2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SORBS1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SORCS2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SORD,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SORL1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SORT1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SOS1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SOS2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SOST,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SOX10,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SOX2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SOX9,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SP1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SP7,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SPAG9,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SPAM1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SPATA20,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SPDYA,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SPHK1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SPI1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SPINK5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SPINT1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SPN,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SPOCK3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SPOP,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SPP1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SPR,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SPRY1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SPRY2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SPRY4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SPTBN2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SPTBN4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SPTLC1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SPTLC2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SPTLC3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SQLE,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SQRDL,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SQSTM1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SRCAP,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SRD5A3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SREBF1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SREBF2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SRF,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SRGAP2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SRGAP3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SRM,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SRP14,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SRP19,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SRP54,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SRP68,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SRP72,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SRP9,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SRPR,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SRPRB,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SRRM2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SRSF1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SRSF10,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SRSF12,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SRSF2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SRSF3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SRSF4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SRSF5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SRSF6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SRSF7,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SRSF8,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SRSF9,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SSBP1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SSH1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SSH2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SSH3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SSRP1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
SST,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ST13,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ST3GAL1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ST3GAL2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ST5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
STAG1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
STAG2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
STAG3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
STAM,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
STAM2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
STAMBP,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
STAMBPL1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
STAP2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
STAR,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
STARD3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
STARD3NL,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
STAT2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
STAT4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
STAT5B,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
STAT6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
STEAP3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
STIL,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
STIM1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
STIM2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
STIP1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
STK11IP,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
STMN1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
STRA13,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
