symbol	overallAssociationScore	objectObject	objectObject	objectObject	objectObject	objectObject	objectObject	objectObject	targetName
LARP1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	La ribonucleoprotein 1, translational regulator
TBC1D24	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	TBC1 domain family member 24
SLC25A14	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	solute carrier family 25 member 14
NEUROD2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	neuronal differentiation 2
SPPL3	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	signal peptide peptidase like 3
NCAPD2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	non-SMC condensin I complex subunit D2
LRCH4	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	leucine rich repeats and calponin homology domain containing 4
HOXB7	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	homeobox B7
ETNK2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	ethanolamine kinase 2
FKBP1B	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	FKBP prolyl isomerase 1B
KLF13	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	Kruppel like factor 13
ANKRD28	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	ankyrin repeat domain 28
NR1D2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	nuclear receptor subfamily 1 group D member 2
DOCK8	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	dedicator of cytokinesis 8
CTSK	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	cathepsin K
FCGRT	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	Fc gamma receptor and transporter
SPAG1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	sperm associated antigen 1
ACOX3	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	acyl-CoA oxidase 3, pristanoyl
SPNS2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	sphingolipid transporter 2
TRPV2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	transient receptor potential cation channel subfamily V member 2
TMEM272	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	transmembrane protein 272
CDX2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	caudal type homeobox 2
LRRC8B	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	leucine rich repeat containing 8 VRAC subunit B
LRRC37A4P	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	leucine rich repeat containing 37 member A4, pseudogene
KLB	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	klotho beta
LYPLA2P1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	LYPLA2 pseudogene 1
MYO1D	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	myosin ID
SNORD3A	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	small nucleolar RNA, C/D box 3A
PRPH	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	peripherin
TPPP3	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	tubulin polymerization promoting protein family member 3
TPH2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	tryptophan hydroxylase 2
TRAPPC9	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	trafficking protein particle complex subunit 9
SEC24C	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	SEC24 homolog C, COPII coat complex component
EPHA7	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	EPH receptor A7
SF3B4	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	splicing factor 3b subunit 4
RPL9	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	ribosomal protein L9
CCL13	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	C-C motif chemokine ligand 13
NAT8L	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	N-acetyltransferase 8 like
MYO9A	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	myosin IXA
CBLN3	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	cerebellin 3 precursor
TPO	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	thyroid peroxidase
NR5A1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	nuclear receptor subfamily 5 group A member 1
RAB20	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	RAB20, member RAS oncogene family
B4GALNT1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	beta-1,4-N-acetyl-galactosaminyltransferase 1
GJA8	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	gap junction protein alpha 8
RPL21	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	ribosomal protein L21
FAM53B	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	family with sequence similarity 53 member B
NBPF10	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	NBPF member 10
RPS3A	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	ribosomal protein S3A
SMAD5	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	SMAD family member 5
HMGA2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	high mobility group AT-hook 2
UNC5A	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	unc-5 netrin receptor A
ALPK2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	alpha kinase 2
RNF144A	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	ring finger protein 144A
HOXB5	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	homeobox B5
SH3TC2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	SH3 domain and tetratricopeptide repeats 2
CFHR1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	complement factor H related 1
RASD1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	ras related dexamethasone induced 1
ELF4	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	E74 like ETS transcription factor 4
TSPOAP1-AS1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	TSPOAP1, SUPT4H1 and RNF43 antisense RNA 1
IGFBP4	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	insulin like growth factor binding protein 4
SEC1P	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	secretory blood group 1, pseudogene
ZNF217	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	zinc finger protein 217
COG2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	component of oligomeric golgi complex 2
MOV10L1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	Mov10 like RISC complex RNA helicase 1
MIR100	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	microRNA 100
CAPN7	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	calpain 7
FHAD1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	forkhead associated phosphopeptide binding domain 1
MID1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	midline 1
EFNA3	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	ephrin A3
HNF1A	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	HNF1 homeobox A
TFAP2B	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	transcription factor AP-2 beta
CRHR2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	corticotropin releasing hormone receptor 2
DNAH10	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	dynein axonemal heavy chain 10
SERPINA13P	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	serpin family A member 13, pseudogene
UTRN	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	utrophin
NEUROG1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	neurogenin 1
ELOVL1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	ELOVL fatty acid elongase 1
SLC6A13	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	solute carrier family 6 member 13
HAL	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	histidine ammonia-lyase
DES	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	desmin
LHFPL6	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	LHFPL tetraspan subfamily member 6
GJB2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	gap junction protein beta 2
HERC2P3	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	HERC2 pseudogene 3
MKX	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	mohawk homeobox
RPIA	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	ribose 5-phosphate isomerase A
CD7	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	CD7 molecule
ENTPD5	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	ectonucleoside triphosphate diphosphohydrolase 5 (inactive)
TAPBP	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	TAP binding protein
HNRNPH3	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	heterogeneous nuclear ribonucleoprotein H3
ARPC1B	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	actin related protein 2/3 complex subunit 1B
CRCT1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	cysteine rich C-terminal 1
PTPN2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	protein tyrosine phosphatase non-receptor type 2
TERF1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	telomeric repeat binding factor 1
TXNRD2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	thioredoxin reductase 2
ALDH4A1	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	aldehyde dehydrogenase 4 family member A1
COX7A2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	cytochrome c oxidase subunit 7A2
AZIN2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	antizyme inhibitor 2
BCL10	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	BCL10 immune signaling adaptor
HSPA6	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	heat shock protein family A (Hsp70) member 6
SLC3A2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	solute carrier family 3 member 2
TREML4	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	triggering receptor expressed on myeloid cells like 4
CBLIF	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	cobalamin binding intrinsic factor
CNTN6	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	contactin 6
APOBEC3A	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	apolipoprotein B mRNA editing enzyme catalytic subunit 3A
FGF4	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	fibroblast growth factor 4
HCST	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	hematopoietic cell signal transducer
PSMG2	0.0014783194187388072	No data	No data	No data	No data	0.012158615952232422	No data	No data	proteasome assembly chaperone 2
