"accession","pref_name","standar_type","chembl_id_ligand","standard_inchi","standard_inchi_key","canonical_smiles (Canonical)","Activity_type"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL2003682","InChI=1S/C16H12F2N4O/c17-12-5-10(6-13(18)7-12)9-20-16-21-14(8-15(23)22-16)11-1-3-19-4-2-11/h1-8H,9H2,(H2,20,21,22,23)","HZGYSSZTTMUCJE-UHFFFAOYSA-N","O=c1cc(-c2ccncc2)nc(NCc2cc(F)cc(F)c2)[nH]1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL497151","InChI=1S/C15H8IN3O3S/c16-8-1-3-9(4-2-8)21-11-6-17-7-13-10(11)5-12(23-13)14-18-15(20)22-19-14/h1-7H,(H,18,19,20)","KYACBMRLQMEIAI-UHFFFAOYSA-N","O=c1nc(-c2cc3c(Oc4ccc(I)cc4)cncc3s2)[nH]o1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL526133","InChI=1S/C17H12N4O/c22-17-19-15(11-4-2-1-3-5-11)9-16(20-17)12-6-7-14-13(8-12)10-18-21-14/h1-10H,(H,18,21)(H,19,20,22)","UXUQVXDYXKMCGA-UHFFFAOYSA-N","O=c1nc(-c2ccc3[nH]ncc3c2)cc(-c2ccccc2)[nH]1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL119385","InChI=1S/C19H9Cl2F2N3OS/c20-11-2-1-3-12(21)17(11)18-14-5-7-16(25-26(14)9-24-19(18)27)28-15-6-4-10(22)8-13(15)23/h1-9H","VEPKQEUBKLEPRA-UHFFFAOYSA-N","O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1993584","InChI=1S/C23H21N3O2/c27-20(12-19-14-26-23-4-2-1-3-22(19)23)16-28-21-11-18(13-25-15-21)6-5-17-7-9-24-10-8-17/h1-11,13-15,20,26-27H,12,16H2","WYLVFMBGPRCDQF-UHFFFAOYSA-N","OC(COc1cncc(C=Cc2ccncc2)c1)Cc1c[nH]c2ccccc12","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689455","InChI=1S/C21H26N4O3/c26-21(27)14-28-19-5-1-3-15(9-19)12-25-8-2-4-18(13-25)23-17-6-7-20-16(10-17)11-22-24-20/h1,3,5-7,9-11,18,21,23,26-27H,2,4,8,12-14H2,(H,22,24)/t18-/m0/s1","WBAPFZOYCFZQQN-SFHVURJKSA-N","OC(O)COc1cccc(CN2CCC[C@H](Nc3ccc4[nH]ncc4c3)C2)c1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1973395","InChI=1S/C17H18N4O/c22-13-6-8-21(9-7-13)17-15-14(12-4-2-1-3-5-12)10-18-16(15)19-11-20-17/h1-5,10-11,13,22H,6-9H2,(H,18,19,20)","FONINLXADYUZFI-UHFFFAOYSA-N","OC1CCN(c2ncnc3[nH]cc(-c4ccccc4)c23)CC1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689384","InChI=1S/C22H24N4O/c27-12-2-3-17-5-7-18(8-6-17)15-26-11-1-4-21(16-26)24-20-9-10-22-19(13-20)14-23-25-22/h5-10,13-14,21,24,27H,1,4,11-12,15-16H2,(H,23,25)","IUBQYUTWCSGHJN-UHFFFAOYSA-N","OCC#Cc1ccc(CN2CCCC(Nc3ccc4[nH]ncc4c3)C2)cc1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1992922","InChI=1S/C15H16N4O2/c20-7-11(8-21)19-15-13-12(10-4-2-1-3-5-10)6-16-14(13)17-9-18-15/h1-6,9,11,20-21H,7-8H2,(H2,16,17,18,19)","PSCJSWRVCKUMSL-UHFFFAOYSA-N","OCC(CO)Nc1ncnc2[nH]cc(-c3ccccc3)c12","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689385","InChI=1S/C23H26N4O/c28-13-2-1-4-18-6-8-19(9-7-18)16-27-12-3-5-22(17-27)25-21-10-11-23-20(14-21)15-24-26-23/h6-11,14-15,22,25,28H,2-3,5,12-13,16-17H2,(H,24,26)","IBZCJNIYGGMRCN-UHFFFAOYSA-N","OCCC#Cc1ccc(CN2CCCC(Nc3ccc4[nH]ncc4c3)C2)cc1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL2000071","InChI=1S/C15H16N4O/c20-8-4-7-16-14-13-12(11-5-2-1-3-6-11)9-17-15(13)19-10-18-14/h1-3,5-6,9-10,20H,4,7-8H2,(H2,16,17,18,19)","YUOWJICKAJQZLS-UHFFFAOYSA-N","OCCCNc1ncnc2[nH]cc(-c3ccccc3)c12","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL2004871","InChI=1S/C17H16FN3O/c18-15-4-2-13(3-5-15)16-17(14-6-8-19-9-7-14)21(12-20-16)10-1-11-22/h2-9,12,22H,1,10-11H2","LDNDTZTXPRCUJS-UHFFFAOYSA-N","OCCCn1cnc(-c2ccc(F)cc2)c1-c1ccncc1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL2002373","InChI=1S/C17H17N3O/c21-12-4-11-20-13-19-16(14-5-2-1-3-6-14)17(20)15-7-9-18-10-8-15/h1-3,5-10,13,21H,4,11-12H2","ULSIWAGDPRIVCH-UHFFFAOYSA-N","OCCCn1cnc(-c2ccccc2)c1-c1ccncc1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1989957","InChI=1S/C17H16N2O/c20-9-8-18-17-11-16-10-14(6-7-15(16)12-19-17)13-4-2-1-3-5-13/h1-7,10-12,20H,8-9H2,(H,18,19)","PDZXQHANGFVRBL-UHFFFAOYSA-N","OCCNc1cc2cc(-c3ccccc3)ccc2cn1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1990912","InChI=1S/C16H15N3O/c20-7-6-18-16-9-15-8-12(3-4-14(15)11-19-16)13-2-1-5-17-10-13/h1-5,8-11,20H,6-7H2,(H,18,19)","ODNOTLMFNVWFTJ-UHFFFAOYSA-N","OCCNc1cc2cc(-c3cccnc3)ccc2cn1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1998435","InChI=1S/C16H15N3O/c20-8-7-18-16-10-15-9-13(1-2-14(15)11-19-16)12-3-5-17-6-4-12/h1-6,9-11,20H,7-8H2,(H,18,19)","IIRXSFAOXPAZJZ-UHFFFAOYSA-N","OCCNc1cc2cc(-c3ccncc3)ccc2cn1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1973860","InChI=1S/C15H14N2OS/c18-5-4-16-15-8-14-7-11(13-3-6-19-10-13)1-2-12(14)9-17-15/h1-3,6-10,18H,4-5H2,(H,16,17)","PQOAVBVTXNJMCM-UHFFFAOYSA-N","OCCNc1cc2cc(-c3ccsc3)ccc2cn1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689362","InChI=1S/C21H26N4O2/c26-10-11-27-20-6-3-16(4-7-20)14-25-9-1-2-19(15-25)23-18-5-8-21-17(12-18)13-22-24-21/h3-8,12-13,19,23,26H,1-2,9-11,14-15H2,(H,22,24)","CIHPIJHUAGKONW-UHFFFAOYSA-N","OCCOc1ccc(CN2CCCC(Nc3ccc4[nH]ncc4c3)C2)cc1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689428","InChI=1S/C20H24N4O2/c25-8-9-26-19-3-1-2-15(10-19)13-24-7-6-18(14-24)22-17-4-5-20-16(11-17)12-21-23-20/h1-5,10-12,18,22,25H,6-9,13-14H2,(H,21,23)","QPEIXLYASHZHRM-UHFFFAOYSA-N","OCCOc1cccc(CN2CCC(Nc3ccc4[nH]ncc4c3)C2)c1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689464","InChI=1S/C21H26N4O2/c26-10-11-27-20-3-1-2-16(12-20)15-25-8-6-18(7-9-25)23-19-4-5-21-17(13-19)14-22-24-21/h1-5,12-14,18,23,26H,6-11,15H2,(H,22,24)","UDCBPDAHRGAKOJ-UHFFFAOYSA-N","OCCOc1cccc(CN2CCC(Nc3ccc4[nH]ncc4c3)CC2)c1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689381","InChI=1S/C21H26N4O2/c26-9-10-27-20-5-1-3-16(11-20)14-25-8-2-4-19(15-25)23-18-6-7-21-17(12-18)13-22-24-21/h1,3,5-7,11-13,19,23,26H,2,4,8-10,14-15H2,(H,22,24)","PDNRANQFZBPQEF-UHFFFAOYSA-N","OCCOc1cccc(CN2CCCC(Nc3ccc4[nH]ncc4c3)C2)c1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689432","InChI=1S/C21H26N4O2/c26-9-10-27-20-5-1-3-16(11-20)14-25-8-2-4-19(15-25)23-18-6-7-21-17(12-18)13-22-24-21/h1,3,5-7,11-13,19,23,26H,2,4,8-10,14-15H2,(H,22,24)/t19-/m1/s1","PDNRANQFZBPQEF-LJQANCHMSA-N","OCCOc1cccc(CN2CCC[C@@H](Nc3ccc4[nH]ncc4c3)C2)c1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689498","InChI=1S/C23H27N3O2/c27-12-13-28-21-7-1-4-18(14-21)16-26-11-3-6-20(17-26)25-23-8-2-5-19-15-24-10-9-22(19)23/h1-2,4-5,7-10,14-15,20,25,27H,3,6,11-13,16-17H2/t20-/m1/s1","VDEVCBVUHZCKCU-HXUWFJFHSA-N","OCCOc1cccc(CN2CCC[C@@H](Nc3cccc4cnccc34)C2)c1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689430","InChI=1S/C21H26N4O2/c26-9-10-27-20-5-1-3-16(11-20)14-25-8-2-4-19(15-25)23-18-6-7-21-17(12-18)13-22-24-21/h1,3,5-7,11-13,19,23,26H,2,4,8-10,14-15H2,(H,22,24)/t19-/m0/s1","PDNRANQFZBPQEF-IBGZPJMESA-N","OCCOc1cccc(CN2CCC[C@H](Nc3ccc4[nH]ncc4c3)C2)c1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689436","InChI=1S/C20H24N4O2/c25-8-9-26-19-3-1-2-15(10-19)13-24-7-6-18(14-24)22-17-4-5-20-16(11-17)12-21-23-20/h1-5,10-12,18,22,25H,6-9,13-14H2,(H,21,23)/t18-/m1/s1","QPEIXLYASHZHRM-GOSISDBHSA-N","OCCOc1cccc(CN2CC[C@@H](Nc3ccc4[nH]ncc4c3)C2)c1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689434","InChI=1S/C20H24N4O2/c25-8-9-26-19-3-1-2-15(10-19)13-24-7-6-18(14-24)22-17-4-5-20-16(11-17)12-21-23-20/h1-5,10-12,18,22,25H,6-9,13-14H2,(H,21,23)/t18-/m0/s1","QPEIXLYASHZHRM-SFHVURJKSA-N","OCCOc1cccc(CN2CC[C@H](Nc3ccc4[nH]ncc4c3)C2)c1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689496","InChI=1S/C22H25N3O2/c26-11-12-27-20-5-1-3-17(13-20)15-25-10-8-19(16-25)24-22-6-2-4-18-14-23-9-7-21(18)22/h1-7,9,13-14,19,24,26H,8,10-12,15-16H2/t19-/m0/s1","HRCKLYFDWWYCLS-IBGZPJMESA-N","OCCOc1cccc(CN2CC[C@H](Nc3cccc4cnccc34)C2)c1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL4080151","InChI=1S/C16H16ClN5O/c17-12-1-3-13(4-2-12)19-10-15-20-16(22-21-15)14-5-7-18-9-11(14)6-8-23/h1-5,7,9,19,23H,6,8,10H2,(H,20,21,22)","ZTJYIMGDYBDSFV-UHFFFAOYSA-N","OCCc1cnccc1-c1n[nH]c(CNc2ccc(Cl)cc2)n1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689452","InChI=1S/C23H27N5O/c29-11-10-28-9-7-18-12-17(3-6-23(18)28)15-27-8-1-2-21(16-27)25-20-4-5-22-19(13-20)14-24-26-22/h3-7,9,12-14,21,25,29H,1-2,8,10-11,15-16H2,(H,24,26)","PBBCVKDKPWRTSW-UHFFFAOYSA-N","OCCn1ccc2cc(CN3CCCC(Nc4ccc5[nH]ncc5c4)C3)ccc21","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689447","InChI=1S/C23H27N5O/c29-11-10-28-9-7-18-4-3-17(12-23(18)28)15-27-8-1-2-21(16-27)25-20-5-6-22-19(13-20)14-24-26-22/h3-7,9,12-14,21,25,29H,1-2,8,10-11,15-16H2,(H,24,26)/t21-/m1/s1","XEQSNPVXRPAPMJ-OAQYLSRUSA-N","OCCn1ccc2ccc(CN3CCC[C@@H](Nc4ccc5[nH]ncc5c4)C3)cc21","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689453","InChI=1S/C22H28N4O3/c27-14-20(28)15-29-21-5-1-3-16(9-21)12-26-8-2-4-19(13-26)24-18-6-7-22-17(10-18)11-23-25-22/h1,3,5-7,9-11,19-20,24,27-28H,2,4,8,12-15H2,(H,23,25)/t19-,20-/m1/s1","OXZZTYUKEITHSD-WOJBJXKFSA-N","OC[C@@H](O)COc1cccc(CN2CCC[C@@H](Nc3ccc4[nH]ncc4c3)C2)c1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689451","InChI=1S/C22H28N4O3/c27-14-20(28)15-29-21-5-1-3-16(9-21)12-26-8-2-4-19(13-26)24-18-6-7-22-17(10-18)11-23-25-22/h1,3,5-7,9-11,19-20,24,27-28H,2,4,8,12-15H2,(H,23,25)/t19-,20+/m1/s1","OXZZTYUKEITHSD-UXHICEINSA-N","OC[C@H](O)COc1cccc(CN2CCC[C@@H](Nc3ccc4[nH]ncc4c3)C2)c1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689369","InChI=1S/C20H24N4O/c25-14-16-5-3-15(4-6-16)12-24-9-1-2-19(13-24)22-18-7-8-20-17(10-18)11-21-23-20/h3-8,10-11,19,22,25H,1-2,9,12-14H2,(H,21,23)","NVXGZQGKWLMDKQ-UHFFFAOYSA-N","OCc1ccc(CN2CCCC(Nc3ccc4[nH]ncc4c3)C2)cc1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1725279","InChI=1S/C14H8N2O/c17-14-9-5-2-1-4-8(9)13-12-10(14)6-3-7-11(12)15-16-13/h1-7,17H","KRIUNPBAQZGFQA-UHFFFAOYSA-N","Oc1c2ccccc2c2c3c(cccc13)N=N2","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689408","InChI=1S/C19H21IN4O/c20-17-5-3-13(8-19(17)25)11-24-7-1-2-16(12-24)22-15-4-6-18-14(9-15)10-21-23-18/h3-6,8-10,16,22,25H,1-2,7,11-12H2,(H,21,23)","YZCJAYGUDYIBGT-UHFFFAOYSA-N","Oc1cc(CN2CCCC(Nc3ccc4[nH]ncc4c3)C2)ccc1I","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL278041","InChI=1S/C20H14FN3O/c21-16-5-1-13(2-6-16)18-19(14-9-11-22-12-10-14)24-20(23-18)15-3-7-17(25)8-4-15/h1-12,25H,(H,23,24)","QHKYPYXTTXKZST-UHFFFAOYSA-N","Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL2006580","InChI=1S/C12H8ClN3OS/c13-9-5-18-12-10(9)11(14-6-15-12)16-7-1-3-8(17)4-2-7/h1-6,17H,(H,14,15,16)","FFFPNQJGIVIKKA-UHFFFAOYSA-N","Oc1ccc(Nc2ncnc3scc(Cl)c23)cc1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1982992","InChI=1S/C12H8ClN3OS/c13-9-5-18-12-10(9)11(14-6-15-12)16-7-2-1-3-8(17)4-7/h1-6,17H,(H,14,15,16)","XGMWRIIMIJPGBH-UHFFFAOYSA-N","Oc1cccc(Nc2ncnc3scc(Cl)c23)c1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1969537","InChI=1S/C11H8N6S3/c18-10-14-12-7-6-4-2-1-3-5(4)20-8(6)17-9(16(7)10)13-15-11(17)19/h1-3H2,(H,14,18)(H,15,19)","VNGYQBMDQMDALH-UHFFFAOYSA-N","S=c1[nH]nc2c3c4c(sc3n3c(=S)[nH]nc3n12)CCC4","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL1916359","InChI=1S/C20H10Cl3FN2O/c21-15-2-1-3-16(22)18(15)20-19-14(7-9-26(20)27)12(6-8-25-19)13-5-4-11(24)10-17(13)23/h1-10H","AUZOBOALIFKXNA-UHFFFAOYSA-N","[O-][n+]1ccc2c(-c3ccc(F)cc3Cl)ccnc2c1-c1c(Cl)cccc1Cl","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL4284890","InChI=1S/C32H18N8O4/c1-5-19(37-25(11-1)31-35-15-29(43-31)23-9-3-7-21(39-23)27-13-33-17-41-27)20-6-2-12-26(38-20)32-36-16-30(44-32)24-10-4-8-22(40-24)28-14-34-18-42-28/h1-18H","LMVRDHUJKDYIMS-UHFFFAOYSA-N","c1cc(-c2cnco2)nc(-c2cnc(-c3cccc(-c4cccc(-c5ncc(-c6cccc(-c7cnco7)n6)o5)n4)n3)o2)c1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689365","InChI=1S/C22H26N4/c1-3-16(11-18(4-1)17-6-7-17)14-26-10-2-5-21(15-26)24-20-8-9-22-19(12-20)13-23-25-22/h1,3-4,8-9,11-13,17,21,24H,2,5-7,10,14-15H2,(H,23,25)","QQPGUHWCZXHDEH-UHFFFAOYSA-N","c1cc(CN2CCCC(Nc3ccc4[nH]ncc4c3)C2)cc(C2CC2)c1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689475","InChI=1S/C24H27N3/c1-4-18(14-20(5-1)19-9-10-19)16-27-13-3-7-22(17-27)26-24-8-2-6-21-15-25-12-11-23(21)24/h1-2,4-6,8,11-12,14-15,19,22,26H,3,7,9-10,13,16-17H2","CLCMIAAQLBZPHZ-UHFFFAOYSA-N","c1cc(CN2CCCC(Nc3cccc4cnccc34)C2)cc(C2CC2)c1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689484","InChI=1S/C23H25N3/c1-3-17(13-19(4-1)18-7-8-18)15-26-12-10-21(16-26)25-23-6-2-5-20-14-24-11-9-22(20)23/h1-6,9,11,13-14,18,21,25H,7-8,10,12,15-16H2/t21-/m1/s1","ZOHRKOKZKGNCNH-OAQYLSRUSA-N","c1cc(CN2CC[C@@H](Nc3cccc4cnccc34)C2)cc(C2CC2)c1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689487","InChI=1S/C23H25N3/c1-3-17(13-19(4-1)18-7-8-18)15-26-12-10-21(16-26)25-23-6-2-5-20-14-24-11-9-22(20)23/h1-6,9,11,13-14,18,21,25H,7-8,10,12,15-16H2/t21-/m0/s1","ZOHRKOKZKGNCNH-NRFANRHFSA-N","c1cc(CN2CC[C@H](Nc3cccc4cnccc34)C2)cc(C2CC2)c1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689355","InChI=1S/C23H29N5/c1-2-13-28(12-1)22-8-5-18(6-9-22)16-27-11-3-4-21(17-27)25-20-7-10-23-19(14-20)15-24-26-23/h5-10,14-15,21,25H,1-4,11-13,16-17H2,(H,24,26)","SOXNYIWWQIFJRI-UHFFFAOYSA-N","c1cc(N2CCCC2)ccc1CN1CCCC(Nc2ccc3[nH]ncc3c2)C1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689356","InChI=1S/C23H29N5O/c1-2-21(25-20-5-8-23-19(14-20)15-24-26-23)17-27(9-1)16-18-3-6-22(7-4-18)28-10-12-29-13-11-28/h3-8,14-15,21,25H,1-2,9-13,16-17H2,(H,24,26)","BMTAHBGHVDJLDW-UHFFFAOYSA-N","c1cc(N2CCOCC2)ccc1CN1CCCC(Nc2ccc3[nH]ncc3c2)C1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689474","InChI=1S/C24H27N3/c1-3-21-15-25-13-12-23(21)24(5-1)26-22-4-2-14-27(17-22)16-18-6-8-19(9-7-18)20-10-11-20/h1,3,5-9,12-13,15,20,22,26H,2,4,10-11,14,16-17H2","NWQAWCOYBNUWPT-UHFFFAOYSA-N","c1cc(NC2CCCN(Cc3ccc(C4CC4)cc3)C2)c2ccncc2c1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689476","InChI=1S/C24H27N3S/c1-3-19-15-25-13-12-23(19)24(5-1)26-20-4-2-14-27(17-20)16-18-6-8-21(9-7-18)28-22-10-11-22/h1,3,5-9,12-13,15,20,22,26H,2,4,10-11,14,16-17H2","XPXJREKHQWNIQZ-UHFFFAOYSA-N","c1cc(NC2CCCN(Cc3ccc(SC4CC4)cc3)C2)c2ccncc2c1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689486","InChI=1S/C23H25N3/c1-2-20-14-24-12-10-22(20)23(3-1)25-21-11-13-26(16-21)15-17-4-6-18(7-5-17)19-8-9-19/h1-7,10,12,14,19,21,25H,8-9,11,13,15-16H2/t21-/m1/s1","LMORZGYOIOJSPZ-OAQYLSRUSA-N","c1cc(N[C@@H]2CCN(Cc3ccc(C4CC4)cc3)C2)c2ccncc2c1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689485","InChI=1S/C23H25N3S/c1-2-18-14-24-12-10-22(18)23(3-1)25-19-11-13-26(16-19)15-17-4-6-20(7-5-17)27-21-8-9-21/h1-7,10,12,14,19,21,25H,8-9,11,13,15-16H2/t19-/m1/s1","SPMSXTGVXFPBBK-LJQANCHMSA-N","c1cc(N[C@@H]2CCN(Cc3ccc(SC4CC4)cc3)C2)c2ccncc2c1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689483","InChI=1S/C23H25N3/c1-2-20-14-24-12-10-22(20)23(3-1)25-21-11-13-26(16-21)15-17-4-6-18(7-5-17)19-8-9-19/h1-7,10,12,14,19,21,25H,8-9,11,13,15-16H2/t21-/m0/s1","LMORZGYOIOJSPZ-NRFANRHFSA-N","c1cc(N[C@H]2CCN(Cc3ccc(C4CC4)cc3)C2)c2ccncc2c1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689488","InChI=1S/C23H25N3S/c1-2-18-14-24-12-10-22(18)23(3-1)25-19-11-13-26(16-19)15-17-4-6-20(7-5-17)27-21-8-9-21/h1-7,10,12,14,19,21,25H,8-9,11,13,15-16H2/t19-/m0/s1","SPMSXTGVXFPBBK-IBGZPJMESA-N","c1cc(N[C@H]2CCN(Cc3ccc(SC4CC4)cc3)C2)c2ccncc2c1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689370","InChI=1S/C22H26N4S/c1-2-19(24-18-5-10-22-17(12-18)13-23-25-22)15-26(11-1)14-16-3-6-20(7-4-16)27-21-8-9-21/h3-7,10,12-13,19,21,24H,1-2,8-9,11,14-15H2,(H,23,25)","XOGZXGLZHJWWDZ-UHFFFAOYSA-N","c1cc(SC2CC2)ccc1CN1CCCC(Nc2ccc3[nH]ncc3c2)C1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1969843","InChI=1S/C15H17N5O/c1-2-14-13(8-16-17-14)7-12(1)15-10-20(19-18-15)9-11-3-5-21-6-4-11/h1-2,7-8,10-11H,3-6,9H2,(H,16,17)","ISEDKXOMRIKZPK-UHFFFAOYSA-N","c1cc2[nH]ncc2cc1-c1cn(CC2CCOCC2)nn1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1682338","InChI=1S/C12H11N5/c1-2-8(1)12-7-17(16-15-12)10-3-4-11-9(5-10)6-13-14-11/h3-8H,1-2H2,(H,13,14)","RDYFJWQIHCYPRF-UHFFFAOYSA-N","c1cc2[nH]ncc2cc1-n1cc(C2CC2)nn1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1976134","InChI=1S/C14H10N4/c1-2-11-8-17-18-13(11)6-9(1)12-5-10-3-4-15-14(10)16-7-12/h1-8H,(H,15,16)(H,17,18)","ZLVOTRRGLSDLPF-UHFFFAOYSA-N","c1cc2cc(-c3ccc4cn[nH]c4c3)cnc2[nH]1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1998953","InChI=1S/C17H18N4/c1-3-7-13(8-4-1)14-11-18-16-15(14)17(20-12-19-16)21-9-5-2-6-10-21/h1,3-4,7-8,11-12H,2,5-6,9-10H2,(H,18,19,20)","PRRYQINUAIQTFJ-UHFFFAOYSA-N","c1ccc(-c2c[nH]c3ncnc(N4CCCCC4)c23)cc1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689353","InChI=1S/C25H26N4/c1-2-5-20(6-3-1)21-10-8-19(9-11-21)17-29-14-4-7-24(18-29)27-23-12-13-25-22(15-23)16-26-28-25/h1-3,5-6,8-13,15-16,24,27H,4,7,14,17-18H2,(H,26,28)","XOHJYOXUEUCFEV-UHFFFAOYSA-N","c1ccc(-c2ccc(CN3CCCC(Nc4ccc5[nH]ncc5c4)C3)cc2)cc1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1682547","InChI=1S/C18H16N4S/c1-2-4-13(5-3-1)8-9-19-18-21-17(12-23-18)14-6-7-16-15(10-14)11-20-22-16/h1-7,10-12H,8-9H2,(H,19,21)(H,20,22)","CULJEMIZFZIMCZ-UHFFFAOYSA-N","c1ccc(CCNc2nc(-c3ccc4[nH]ncc4c3)cs2)cc1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL4065514","InChI=1S/C22H21N5O/c1-2-5-17(6-3-1)11-14-28-20-8-4-7-19(15-20)24-16-21-25-22(27-26-21)18-9-12-23-13-10-18/h1-10,12-13,15,24H,11,14,16H2,(H,25,26,27)","UPGXKGJITNCYST-UHFFFAOYSA-N","c1ccc(CCOc2cccc(NCc3nc(-c4ccncc4)n[nH]3)c2)cc1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL3647979","InChI=1S/C20H22N4/c1-2-4-14(5-3-1)12-24-13-15-6-9-19(24)20(15)22-17-7-8-18-16(10-17)11-21-23-18/h1-5,7-8,10-11,15,19-20,22H,6,9,12-13H2,(H,21,23)","UTVPCECSRXIEDH-UHFFFAOYSA-N","c1ccc(CN2CC3CCC2C3Nc2ccc3[nH]ncc3c2)cc1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689373","InChI=1S/C20H24N4/c1-2-5-16(6-3-1)15-24-11-4-7-18(10-12-24)22-19-8-9-20-17(13-19)14-21-23-20/h1-3,5-6,8-9,13-14,18,22H,4,7,10-12,15H2,(H,21,23)","ZEXSBYLPWGIPBR-UHFFFAOYSA-N","c1ccc(CN2CCCC(Nc3ccc4[nH]ncc4c3)CC2)cc1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689477","InChI=1S/C22H25N3/c1-2-6-18(7-3-1)17-25-14-5-9-20(12-15-25)24-22-10-4-8-19-16-23-13-11-21(19)22/h1-4,6-8,10-11,13,16,20,24H,5,9,12,14-15,17H2","GLPNDMBVKNMSLG-UHFFFAOYSA-N","c1ccc(CN2CCCC(Nc3cccc4cnccc34)CC2)cc1","Inactive"
